"dataset_id","lon","lat","years","title"
"96c7952d-5021-4749-b87e-14b8de026eb0",-85.5,46.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-85.5,47.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-85.5,48.5,3,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-84.5,45.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-84.5,46.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-84.5,47.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-83.5,41.5,3,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-83.5,44.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-83.5,45.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-83.5,46.5,6,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,41.5,3,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,42.5,3,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,44.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,45.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-82.5,46.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-81.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-81.5,44.5,6,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-81.5,45.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-80.5,44.5,6,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-80.5,45.5,5,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-79.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-78.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-77.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-76.5,43.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"96c7952d-5021-4749-b87e-14b8de026eb0",-76.5,44.5,7,"USGS Great Lakes Science Center Research Vessel Catch Information System Trawl"
"9a81d405-545b-4a1b-bdaa-aff5350a0c39",-2.5,46.5,3,"National Inventory of the Natural Heritage: Data from the air monitoring campaigns of marine megafauna (SAMM) in the French metropolitan area"
"9a81d405-545b-4a1b-bdaa-aff5350a0c39",-0.5,49.5,3,"National Inventory of the Natural Heritage: Data from the air monitoring campaigns of marine megafauna (SAMM) in the French metropolitan area"
"9b903eab-7079-489d-a83c-1f542fab6571",142.5,-13.5,3,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",143.5,-14.5,4,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",143.5,-13.5,5,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",144.5,-15.5,6,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",144.5,-14.5,3,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",145.5,-17.5,6,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",145.5,-16.5,3,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",145.5,-15.5,3,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",150.5,-22.5,4,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",152.5,-27.5,5,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9b903eab-7079-489d-a83c-1f542fab6571",152.5,-26.5,3,"Queensland Herbarium (BRI), Australia's Virtual Herbarium (AVH) data - marine records"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",14.5,56.5,5,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",15.5,56.5,5,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",16.5,54.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",17.5,54.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",17.5,58.5,3,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",18.5,54.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",18.5,56.5,3,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",18.5,57.5,3,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",18.5,62.5,3,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",22.5,58.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",23.5,58.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",24.5,58.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",24.5,59.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",25.5,59.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",26.5,59.5,7,"ICES Phytobenthos community dataset"
"9c8a2ac6-f394-4fa1-981e-227fa7b14675",27.5,59.5,7,"ICES Phytobenthos community dataset"
"9d2430ad-0a75-4ab7-ab6e-08e79ae015e1",144.5,-38.5,4,"Museums Victoria Ornithology Collection - Marine records"
"9d2430ad-0a75-4ab7-ab6e-08e79ae015e1",144.5,-37.5,3,"Museums Victoria Ornithology Collection - Marine records"
"9d2430ad-0a75-4ab7-ab6e-08e79ae015e1",145.5,-38.5,6,"Museums Victoria Ornithology Collection - Marine records"
"9d629feb-ba03-4a83-908c-794d94d30531",-156.5,19.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-151.5,59.5,4,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-123.5,48.5,4,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-122.5,47.5,4,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-81.5,24.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-75.5,35.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-74.5,37.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-73.5,38.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-71.5,41.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-71.5,42.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-70.5,41.5,9,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-70.5,42.5,9,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-69.5,41.5,4,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-67.5,18.5,3,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-66.5,17.5,4,"Ocean Genome Legacy Collection"
"9d629feb-ba03-4a83-908c-794d94d30531",-65.5,18.5,4,"Ocean Genome Legacy Collection"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",114.5,-34.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",115.5,-35.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",116.5,-35.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",117.5,-35.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",118.5,-35.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",119.5,-35.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",120.5,-36.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",120.5,-35.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",128.5,-37.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",129.5,-35.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",130.5,-37.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",130.5,-35.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",131.5,-37.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",131.5,-35.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",132.5,-37.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",132.5,-35.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",133.5,-37.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",133.5,-35.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",134.5,-37.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",134.5,-35.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",135.5,-38.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",135.5,-37.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",136.5,-47.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",136.5,-38.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",137.5,-47.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",137.5,-46.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",137.5,-38.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",138.5,-46.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",138.5,-38.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",138.5,-36.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",138.5,-35.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-46.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-45.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-39.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-38.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-37.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",139.5,-36.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",140.5,-47.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",140.5,-46.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",140.5,-45.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",140.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",140.5,-37.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",141.5,-47.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",141.5,-46.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",141.5,-45.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",141.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",142.5,-47.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",142.5,-46.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",142.5,-45.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",142.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",143.5,-46.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",143.5,-45.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",143.5,-44.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",143.5,-39.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",143.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",144.5,-46.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",144.5,-45.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",144.5,-44.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",144.5,-42.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",144.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",145.5,-45.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",145.5,-44.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",145.5,-43.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",145.5,-39.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",145.5,-38.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",146.5,-44.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",146.5,-43.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",146.5,-39.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-45.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-44.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-43.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-39.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",147.5,-19.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",148.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",148.5,-19.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",149.5,-40.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",149.5,-39.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",149.5,-38.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",149.5,-37.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",149.5,-20.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",150.5,-37.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",150.5,-36.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",150.5,-35.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",150.5,-22.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",150.5,-21.5,3,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",151.5,-35.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",151.5,-34.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",151.5,-33.5,5,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",152.5,-33.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",152.5,-32.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",152.5,-31.5,4,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-31.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-30.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-29.5,8,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-28.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-27.5,7,"IMOS - AusCPR: Phytoplankton Abundance"
"9d699bfd-d73a-4b55-b113-6c0a8551f481",153.5,-26.5,6,"IMOS - AusCPR: Phytoplankton Abundance"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",126.5,35.5,5,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",127.5,26.5,4,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",129.5,28.5,3,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",129.5,32.5,3,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",129.5,33.5,3,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",130.5,31.5,5,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",130.5,32.5,4,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",130.5,33.5,5,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",132.5,34.5,4,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",138.5,34.5,3,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",138.5,37.5,5,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",139.5,35.5,8,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",140.5,36.5,3,"Plankton&amp;BenthosResearch"
"9db24ef5-0c19-4a5b-82a7-be3a31dec4b8",144.5,44.5,3,"Plankton&amp;BenthosResearch"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae",150.5,-34.5,3,"Australian Museum Mammalogy Collection - marine records"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae",151.5,-34.5,6,"Australian Museum Mammalogy Collection - marine records"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae",151.5,-33.5,6,"Australian Museum Mammalogy Collection - marine records"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae",151.5,-32.5,3,"Australian Museum Mammalogy Collection - marine records"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",0.5,40.5,4,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",2.5,41.5,5,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",7.5,43.5,5,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",8.5,39.5,3,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",8.5,40.5,7,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",8.5,44.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",9.5,39.5,3,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",9.5,44.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",10.5,43.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",10.5,44.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",11.5,42.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",12.5,38.5,6,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",12.5,43.5,5,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",12.5,44.5,6,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,37.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,38.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,40.5,4,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,41.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,43.5,9,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",13.5,45.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",14.5,40.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",15.5,36.5,5,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",15.5,37.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",15.5,38.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",15.5,42.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",16.5,38.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",16.5,41.5,8,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",17.5,39.5,6,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",17.5,40.5,9,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",18.5,40.5,8,"Occurrences of HAB species in the Mediterranean"
